"236", 0.96862, -0.237423, -0.073523, 7.39118, -0.23214, -0.969887, 0.0736887, -141.543, -0.0888044, -0.0543087, -0.994567, 494.637, 0, 0, 0, 1, -3.96496, 1.14914, 486.618, -1.11602, -3.50043, 557.667, -0.000678878, 0.000680411, 1, 3308.62, 2922.87, 3029.82, 3384.49, 3444.67, 3366.4, 2987.62, 3084.8, 
"237", 0.969886, -0.232317, -0.0731415, 7.09437, -0.226971, -0.971043, 0.0745682, -142.812, -0.088347, -0.0557217, -0.99453, 494.735, 0, 0, 0, 1, -3.97077, 1.1325, 486.863, -1.09496, -3.50658, 555.774, -0.000675778, 0.000688961, 1, 3309.86, 2923.48, 3028.61, 3383.73, 3445.77, 3369.45, 2990.09, 3085.3, 
"244", 0.978032, -0.193794, -0.0767942, 5.21076, -0.188005, -0.979176, 0.0766065, -151.799, -0.0900409, -0.0604859, -0.9941, 495.466, 0, 0, 0, 1, -4.01594, 0.988107, 490.636, -0.954009, -3.54101, 545.817, -0.000709305, 0.000707578, 1, 3316.64, 2926.09, 3016.91, 3375.94, 3449.82, 3389.46, 3004.83, 3086.47, 
"245", 0.979144, -0.188135, -0.0767, 4.96946, -0.182474, -0.980333, 0.0751724, -153.095, -0.089334, -0.0596088, -0.994216, 495.572, 0, 0, 0, 1, -4.01688, 0.960513, 490.93, -0.93089, -3.54824, 543.555, -0.000707919, 0.000693819, 1, 3317.93, 2927.29, 3015.61, 3375.36, 3449.56, 3391.42, 3006.26, 3085.92, 
"246", 0.980266, -0.182461, -0.0760751, 4.73519, -0.176871, -0.981392, 0.0747369, -154.394, -0.0882961, -0.0598066, -0.994297, 495.676, 0, 0, 0, 1, -4.01897, 0.93686, 491.467, -0.906958, -3.55494, 541.903, -0.000702145, 0.000689803, 1, 3319.47, 2928.58, 3014.57, 3374.87, 3449.9, 3393.89, 3008.3, 3085.82, 
"247", 0.981323, -0.17681, -0.075785, 4.50824, -0.171307, -0.982444, 0.0738727, -155.694, -0.0875159, -0.0595104, -0.994384, 495.78, 0, 0, 0, 1, -4.02057, 0.911557, 491.841, -0.883715, -3.56149, 539.962, -0.000699228, 0.000681591, 1, 3320.84, 2929.78, 3013.37, 3374.29, 3449.96, 3396.13, 3010.06, 3085.53, 
"248", 0.982323, -0.171223, -0.0756549, 4.28866, -0.165713, -0.983396, 0.0739734, -156.996, -0.0870647, -0.0601288, -0.994386, 495.883, 0, 0, 0, 1, -4.02432, 0.889893, 492.133, -0.861553, -3.56663, 538.508, -0.000698099, 0.000682582, 1, 3322.13, 2930.68, 3012.1, 3373.5, 3450.51, 3398.86, 3012.27, 3085.67, 
"256", 0.989557, -0.125937, -0.0701221, 2.79154, -0.121546, -0.990537, 0.0637361, -167.467, -0.0774853, -0.0545475, -0.9955, 496.667, 0, 0, 0, 1, -4.0166, 0.675535, 491.401, -0.668859, -3.61847, 524.317, -0.000644948, 0.000586214, 1, 3334.4, 2943.15, 3004.58, 3370.66, 3449.32, 3414.34, 3025.46, 3081.98, 
"257", 0.990427, -0.120457, -0.0674053, 2.63546, -0.116387, -0.991305, 0.0613815, -168.779, -0.0742131, -0.0529488, -0.995836, 496.757, 0, 0, 0, 1, -4.00901, 0.646222, 490.776, -0.640681, -3.6277, 522.861, -0.000619848, 0.000564456, 1, 3336.78, 2946.02, 3004.73, 3371.39, 3448.86, 3415.47, 3026.84, 3081.05, 
"258", 0.991124, -0.115158, -0.0664199, 2.48692, -0.111274, -0.992008, 0.0594793, -170.092, -0.0727386, -0.0515605, -0.996017, 496.844, 0, 0, 0, 1, -4.00602, 0.619526, 491.308, -0.616938, -3.63445, 520.413, -0.000610421, 0.000546642, 1, 3338.31, 2947.8, 3004.04, 3371.27, 3448.41, 3416.88, 3028.16, 3080.36, 
"259", 0.991734, -0.110182, -0.065749, 2.34512, -0.106414, -0.992611, 0.0583034, -171.404, -0.0716872, -0.0508249, -0.996131, 496.928, 0, 0, 0, 1, -4.00415, 0.595837, 490.639, -0.596057, -3.63922, 519.338, -0.000604045, 0.000535647, 1, 3339.64, 2949.22, 3003.26, 3370.95, 3448.34, 3418.61, 3029.73, 3080.05, 
"260", 0.992302, -0.105472, -0.0649097, 2.20968, -0.101914, -0.993222, 0.0558911, -172.717, -0.0703647, -0.0488456, -0.996325, 497.01, 0, 0, 0, 1, -3.99993, 0.569787, 490.931, -0.575425, -3.64523, 517.668, -0.000595798, 0.000513018, 1, 3340.93, 2950.89, 3002.6, 3370.88, 3447.67, 3419.58, 3030.65, 3079.21, 
"267", 0.996171, -0.0723573, -0.0490712, 1.426, -0.0702593, -0.996592, 0.0432119, -181.885, -0.0520307, -0.0395987, -0.99786, 497.502, 0, 0, 0, 1, -3.95897, 0.401147, 487.755, -0.406017, -3.69614, 506.069, -0.000450371, 0.000396594, 1, 3354.75, 2967.29, 3003.26, 3374.54, 3446.07, 3427.61, 3040.49, 3074.86, 
"268", 0.996533, -0.0687108, -0.0469154, 1.33594, -0.066788, -0.996908, 0.0413925, -183.191, -0.0496145, -0.0381156, -0.998041, 497.562, 0, 0, 0, 1, -3.95321, 0.38153, 487.425, -0.386454, -3.70246, 504.935, -0.000430578, 0.000379892, 1, 3356.43, 2969.33, 3003.5, 3375.16, 3445.93, 3428.45, 3041.64, 3074.37, 
"269", 0.996811, -0.0653925, -0.0457389, 1.25117, -0.0636127, -0.997199, 0.0393434, -184.495, -0.0481836, -0.0363084, -0.998178, 497.62, 0, 0, 0, 1, -3.94857, 0.36259, 487.538, -0.370534, -3.70741, 503.611, -0.000419559, 0.000360891, 1, 3357.54, 2970.82, 3003.3, 3375.38, 3445.61, 3429.16, 3042.48, 3073.87, 
"270", 0.997152, -0.0621694, -0.042705, 1.17008, -0.0605889, -0.997463, 0.0373583, -185.798, -0.0449193, -0.0346644, -0.998389, 497.676, 0, 0, 0, 1, -3.94093, 0.34407, 486.525, -0.350369, -3.71504, 502.539, -0.000391827, 0.000342764, 1, 3359.52, 2973.26, 3004.07, 3376.5, 3445.54, 3429.73, 3043.55, 3073.33, 
"271", 0.997412, -0.0588972, -0.0412377, 1.09406, -0.0574764, -0.997739, 0.0348313, -187.099, -0.043196, -0.0323709, -0.998542, 497.728, 0, 0, 0, 1, -3.93501, 0.324046, 486.733, -0.333834, -3.72077, 500.994, -0.000378124, 0.000319385, 1, 3360.73, 2974.95, 3004, 3376.91, 3444.99, 3430.14, 3044.17, 3072.57, 
"277", 0.998732, -0.0408503, -0.029428, 0.717211, -0.0402096, -0.998948, 0.022042, -194.871, -0.0302974, -0.0208308, -0.999324, 497.979, 0, 0, 0, 1, -3.89875, 0.21725, 484.179, -0.23392, -3.75615, 494.366, -0.000269512, 0.000201866, 1, 3369.18, 2985.89, 3005.52, 3380.78, 3443.37, 3433.13, 3049.02, 3069.11, 
"278", 0.99887, -0.0386114, -0.0276986, 0.666219, -0.0380489, -0.999065, 0.0205529, -196.159, -0.0284663, -0.0194758, -0.999405, 498.011, 0, 0, 0, 1, -3.89411, 0.204327, 483.348, -0.221079, -3.76068, 494.499, -0.000253671, 0.000188237, 1, 3370.35, 2987.35, 3005.83, 3381.36, 3443.5, 3433.79, 3049.96, 3068.96, 
"279", 0.99899, -0.0365815, -0.026087, 0.618119, -0.0360962, -0.999171, 0.0188372, -197.446, -0.0267545, -0.0178765, -0.999482, 498.039, 0, 0, 0, 1, -3.88942, 0.191746, 483.4, -0.209046, -3.76538, 493.533, -0.000238892, 0.000172496, 1, 3371.4, 2988.73, 3006.11, 3381.95, 3443.53, 3434.29, 3050.73, 3068.73, 
"280", 0.999094, -0.0346637, -0.0246751, 0.572777, -0.0342702, -0.999281, 0.0161943, -198.731, -0.0252187, -0.015334, -0.999564, 498.064, 0, 0, 0, 1, -3.88303, 0.176801, 482.264, -0.198089, -3.77045, 493.091, -0.00022581, 0.000148201, 1, 3372.26, 2990.08, 3006.24, 3382.54, 3443.09, 3434.31, 3050.98, 3068.08, 
"281", 0.999199, -0.0327863, -0.0229361, 0.52979, -0.0324763, -0.999378, 0.0137617, -200.013, -0.023373, -0.0130058, -0.999642, 498.086, 0, 0, 0, 1, -3.87692, 0.162855, 482.294, -0.186237, -3.77598, 491.791, -0.000209821, 0.000125892, 1, 3373.29, 2991.57, 3006.56, 3383.28, 3442.79, 3434.39, 3051.37, 3067.52, 
"288", 0.999585, -0.021709, -0.018943, 0.29322, -0.0216759, -0.999763, 0.00195217, -208.929, -0.0189809, -0.00154076, -0.999819, 498.153, 0, 0, 0, 1, -3.85239, 0.0878136, 480.402, -0.133443, -3.79529, 487.784, -0.000172644, 1.77935e-05, 1, 3376.4, 2996.74, 3005.39, 3384.24, 3442.78, 3437.83, 3055.38, 3066.85, 
"289", 0.999614, -0.0202637, -0.0189825, 0.267582, -0.0202629, -0.999795, 0.000230584, -210.194, -0.0189833, 0.000154146, -0.99982, 498.154, 0, 0, 0, 1, -3.84938, 0.0776054, 479.511, -0.128138, -3.79702, 487.723, -0.000172871, 2.10708e-06, 1, 3376.51, 2997.14, 3004.93, 3384.09, 3442.72, 3438.31, 3055.84, 3066.79, 
"290", 0.999654, -0.0188394, -0.0183812, 0.2435, -0.0188673, -0.999821, -0.00134258, -211.457, -0.0183526, 0.00168892, -0.99983, 498.153, 0, 0, 0, 1, -3.84613, 0.0679273, 479.942, -0.121061, -3.79965, 486.797, -0.000167318, -1.22282e-05, 1, 3376.94, 2997.85, 3004.82, 3384.26, 3442.8, 3438.81, 3056.43, 3066.77, 
"291", 0.999704, -0.0173448, -0.0170393, 0.220901, -0.0173719, -0.999848, -0.00144591, -212.718, -0.0170116, 0.00174149, -0.999854, 498.15, 0, 0, 0, 1, -3.84449, 0.0620145, 479.862, -0.111837, -3.80204, 486.656, -0.000155177, -1.31586e-05, 1, 3377.86, 2998.81, 3005.18, 3384.64, 3443.66, 3440, 3057.86, 3067.4, 
"292", 0.999744, -0.0157569, -0.0162274, 0.200325, -0.0157716, -0.999875, -0.000779839, -213.976, -0.0162131, 0.00103557, -0.999868, 498.146, 0, 0, 0, 1, -3.84473, 0.0578075, 479.598, -0.103545, -3.80279, 485.83, -0.000147892, -7.11423e-06, 1, 3378.6, 2999.44, 3005.32, 3384.66, 3444.83, 3441.65, 3059.65, 3068.43, 
"299", 0.999928, -0.00895992, -0.00799056, 0.0941829, -0.0090025, -0.999945, -0.00530847, -222.733, -0.00794256, 0.00538003, -0.999954, 498.094, 0, 0, 0, 1, -3.82807, 0.0199723, 478.514, -0.0556634, -3.82093, 483.377, -7.29488e-05, -4.84575e-05, 1, 3383.51, 3005.26, 3007.75, 3387.81, 3449.38, 3447.34, 3066.81, 3071.61, 
"300", 0.999944, -0.00815505, -0.00668225, 0.0832849, -0.00819363, -0.99995, -0.00576595, -223.977, -0.00663489, 0.00582038, -0.999961, 498.083, 0, 0, 0, 1, -3.8259, 0.0157166, 478.267, -0.0490882, -3.82354, 483.152, -6.10148e-05, -5.26623e-05, 1, 3384.27, 3006.11, 3008.21, 3388.34, 3450.15, 3448.2, 3067.9, 3072.17, 
"301", 0.999955, -0.00730199, -0.0060087, 0.0734167, -0.00733222, -0.99996, -0.00502315, -225.218, -0.00597178, 0.00506698, -0.999969, 498.071, 0, 0, 0, 1, -3.82647, 0.0144429, 478.811, -0.0439977, -3.82386, 482.459, -5.49075e-05, -4.58917e-05, 1, 3384.81, 3006.54, 3008.44, 3388.43, 3451.46, 3449.72, 3069.55, 3073.37, 
"302", 0.999959, -0.00659121, -0.00626571, 0.0646591, -0.00661906, -0.999968, -0.00443393, -226.458, -0.00623629, 0.00447522, -0.999971, 498.06, 0, 0, 0, 1, -3.82765, 0.0133099, 478.853, -0.0419893, -3.82279, 482.634, -5.72646e-05, -4.05204e-05, 1, 3384.85, 3006.48, 3008.22, 3388.1, 3452.63, 3451.21, 3071, 3074.6, 
"303", 0.99996, -0.0061463, -0.00648288, 0.0565353, -0.00617478, -0.999971, -0.00438203, -227.696, -0.00645576, 0.00442189, -0.999969, 498.049, 0, 0, 0, 1, -3.82788, 0.0117569, 478.821, -0.0408171, -3.82226, 481.592, -5.9241e-05, -4.00344e-05, 1, 3384.82, 3006.45, 3008.03, 3387.9, 3453.59, 3452.37, 3072.13, 3075.6, 
"310", 0.999989, -0.00374978, -0.00286172, 0.0123116, -0.00375673, -0.99999, -0.00242626, -236.324, -0.00285259, 0.00243698, -0.999993, 497.979, 0, 0, 0, 1, -3.82723, 0.00785828, 479.183, -0.0219745, -3.82606, 480.636, -2.62186e-05, -2.22261e-05, 1, 3387.18, 3008.55, 3009.55, 3389.02, 3461.64, 3460.71, 3081.16, 3083.08, 
"311", 0.999993, -0.00326515, -0.00156769, 0.0073122, -0.00327156, -0.999986, -0.00410562, -237.552, -0.00155426, 0.00411072, -0.99999, 497.97, 0, 0, 0, 1, -3.82304, 0.00155159, 478.775, -0.016675, -3.82985, 480.841, -1.43553e-05, -3.76043e-05, 1, 3387.78, 3009.44, 3009.97, 3389.72, 3461.84, 3460.87, 3081.55, 3083.07, 
"312", 0.999996, -0.00281387, 0.000317138, 0.00224751, -0.00281265, -0.999989, -0.00376183, -238.778, 0.00032772, 0.00376093, -0.999993, 497.959, 0, 0, 0, 1, -3.8218, 0.000749438, 478.827, -0.00990883, -3.83268, 480.113, 2.90528e-06, -3.44917e-05, 1, 3388.83, 3010.44, 3010.86, 3390.54, 3463.11, 3461.99, 3083.01, 3084.02, 
"313", 0.999995, -0.00242841, 0.00209186, -0.00268125, -0.00241909, -0.999987, -0.00444207, -240.004, 0.00210262, 0.00443698, -0.999988, 497.947, 0, 0, 0, 1, -3.81892, -0.00252479, 478.727, -0.00366446, -3.83638, 480.874, 1.91957e-05, -4.07471e-05, 1, 3389.73, 3011.46, 3011.62, 3391.41, 3463.87, 3462.6, 3083.93, 3084.48, 
"314", 0.999994, -0.00229843, 0.00263744, -0.00708378, -0.00228736, -0.999989, -0.00419268, -241.227, 0.00264705, 0.00418662, -0.999988, 497.935, 0, 0, 0, 1, -3.81875, -0.00236795, 479.038, -0.00172499, -3.83697, 480.042, 2.421e-05, -3.8478e-05, 1, 3390.04, 3011.74, 3011.89, 3391.63, 3465.04, 3463.72, 3085.15, 3085.57, 
"321", 0.999967, -0.00546655, 0.00607902, -0.0461642, -0.00544446, -0.999979, -0.00364449, -249.765, 0.00609882, 0.00361127, -0.999975, 497.848, 0, 0, 0, 1, -3.81588, 0.011215, 479.156, -0.00462405, -3.84181, 481.341, 5.58782e-05, -3.35093e-05, 1, 3391.16, 3012.83, 3014.27, 3393.87, 3473.34, 3470.24, 3092.32, 3093.34, 
"322", 0.999952, -0.00553645, 0.00814195, -0.0543606, -0.00549463, -0.999972, -0.00515025, -250.982, 0.00817023, 0.00510527, -0.999954, 497.836, 0, 0, 0, 1, -3.81139, 0.00746916, 479.049, 0.000725966, -3.84684, 481.795, 7.48719e-05, -4.73658e-05, 1, 3392.05, 3013.97, 3015.18, 3395.05, 3473.8, 3470.32, 3092.76, 3093.43, 
"323", 0.999947, -0.00566106, 0.0085967, -0.0624407, -0.00561077, -0.999967, -0.00586251, -252.198, 0.00862961, 0.00581397, -0.999946, 497.822, 0, 0, 0, 1, -3.80973, 0.00608865, 478.185, 0.00147547, -3.84821, 481.514, 7.90443e-05, -5.39041e-05, 1, 3392.19, 3014.24, 3015.37, 3395.36, 3474.51, 3470.92, 3093.44, 3094.08, 
"324", 0.99995, -0.00615519, 0.00790658, -0.070704, -0.00611258, -0.999967, -0.00540138, -253.412, 0.00793957, 0.00535277, -0.999954, 497.807, 0, 0, 0, 1, -3.81093, 0.009174, 478.768, -0.00227494, -3.84642, 481.79, 7.2692e-05, -4.9657e-05, 1, 3391.77, 3013.76, 3015.16, 3395.05, 3475.79, 3472.12, 3094.54, 3095.49, 
"325", 0.999945, -0.00708014, 0.00777091, -0.0799738, -0.00704709, -0.999966, -0.00427125, -254.625, 0.00780088, 0.00421625, -0.999961, 497.792, 0, 0, 0, 1, -3.81286, 0.0157419, 478.604, -0.00618862, -3.84497, 482.534, 7.14694e-05, -3.92856e-05, 1, 3391.6, 3013.42, 3015.36, 3395.04, 3477.53, 3473.54, 3095.95, 3097.28, 
"332", 0.99993, -0.0116257, -0.00223534, -0.156893, -0.0116345, -0.999924, -0.003962, -263.101, -0.00218911, 0.00398773, -0.99999, 497.691, 0, 0, 0, 1, -3.82157, 0.0337684, 478.632, -0.0503839, -3.82623, 483.701, -2.04652e-05, -3.62878e-05, 1, 3385.63, 3007.5, 3011.23, 3390.71, 3484.7, 3480.69, 3101.48, 3106.28, 
"333", 0.999932, -0.0111228, -0.00360514, -0.168648, -0.011136, -0.999931, -0.00364577, -264.31, -0.00356434, 0.00368567, -0.999987, 497.677, 0, 0, 0, 1, -3.82336, 0.0326663, 479.052, -0.0521353, -3.82348, 483.65, -3.30065e-05, -3.33683e-05, 1, 3385.05, 3006.87, 3010.46, 3389.88, 3485.65, 3482.06, 3102.62, 3107.47, 
"334", 0.999926, -0.0105314, -0.00607356, -0.179583, -0.0105545, -0.999937, -0.00378481, -265.518, -0.00603332, 0.00384863, -0.999974, 497.663, 0, 0, 0, 1, -3.82546, 0.0300044, 478.907, -0.0564591, -3.81931, 483.257, -5.55209e-05, -3.45945e-05, 1, 3383.91, 3005.74, 3009.09, 3388.53, 3486.26, 3483.31, 3103.45, 3108.51, 
"335", 0.999918, -0.0100475, -0.00798417, -0.190285, -0.010072, -0.999945, -0.00303183, -266.726, -0.00795326, 0.00311199, -0.999964, 497.649, 0, 0, 0, 1, -3.82858, 0.0301511, 479.091, -0.0597258, -3.81526, 483.382, -7.2949e-05, -2.77003e-05, 1, 3383.09, 3004.79, 3008.08, 3387.4, 3487.38, 3484.94, 3104.76, 3109.96, 
"336", 0.999922, -0.00954405, -0.00806187, -0.201188, -0.00957001, -0.999949, -0.00318761, -267.934, -0.00803104, 0.00326451, -0.999962, 497.636, 0, 0, 0, 1, -3.82831, 0.0278156, 479.121, -0.0580118, -3.81519, 483.211, -7.36526e-05, -2.91198e-05, 1, 3383.12, 3004.85, 3007.93, 3387.27, 3488.21, 3485.98, 3105.79, 3110.81, 
"343", 0.999977, -0.00402814, -0.00548627, -0.257352, -0.00402558, -0.999992, 0.00047883, -276.376, -0.00548816, -0.000456734, -0.999985, 497.551, 0, 0, 0, 1, -3.83153, 0.0166535, 479.672, -0.0299731, -3.81555, 480.29, -5.02634e-05, 4.38017e-06, 1, 3385.67, 3006.85, 3008.47, 3387.11, 3496.29, 3495.71, 3116.04, 3118.51, 
"344", 0.999983, -0.00371697, -0.00459557, -0.262904, -0.00372075, -0.999993, -0.000813148, -277.581, -0.00459252, 0.000830233, -0.999989, 497.542, 0, 0, 0, 1, -3.82833, 0.012018, 479.061, -0.0264505, -3.81821, 480.667, -4.20951e-05, -7.44869e-06, 1, 3386.06, 3007.48, 3008.75, 3387.6, 3496.67, 3496.05, 3116.54, 3118.74, 
"345", 0.999988, -0.00346386, -0.0033469, -0.268123, -0.00346778, -0.999993, -0.00116646, -278.786, -0.00334284, 0.00117805, -0.999994, 497.532, 0, 0, 0, 1, -3.82643, 0.0101209, 478.695, -0.0221616, -3.82061, 480.556, -3.06684e-05, -1.06911e-05, 1, 3386.7, 3008.18, 3009.3, 3388.21, 3497.56, 3496.82, 3117.53, 3119.42, 
"346", 0.999994, -0.00316548, -0.00111752, -0.273439, -0.00316603, -0.999995, -0.000491394, -279.991, -0.00111596, 0.00049493, -0.999999, 497.521, 0, 0, 0, 1, -3.82542, 0.0107907, 478.918, -0.0150761, -3.82375, 480.037, -1.02545e-05, -4.50615e-06, 1, 3387.92, 3009.3, 3010.42, 3389.2, 3499.04, 3498.03, 3119.14, 3120.53, 
"347", 0.999996, -0.00280371, -0.000487526, -0.277762, -0.00280409, -0.999996, -0.000782731, -281.195, -0.000485329, 0.000784095, -1, 497.51, 0, 0, 0, 1, -3.82425, 0.00863063, 479.271, -0.0120183, -3.82503, 479.882, -4.47528e-06, -7.18697e-06, 1, 3388.27, 3009.71, 3010.64, 3389.47, 3499.88, 3498.9, 3120.13, 3121.28, 
"353", 0.999994, -0.00332569, -0.000266392, -0.300208, -0.0033256, -0.999994, 0.000339587, -288.418, -0.000267519, -0.000338699, -1, 497.457, 0, 0, 0, 1, -3.82557, 0.0136273, 479.338, -0.013433, -3.82395, 480.591, -2.4558e-06, 3.11605e-06, 1, 3388.34, 3009.63, 3010.95, 3389.54, 3506.59, 3505.38, 3126.68, 3127.99, 
"354", 0.999995, -0.00320935, -0.000332987, -0.303723, -0.00320909, -0.999995, 0.000759308, -289.622, -0.000335422, -0.000758235, -1, 497.448, 0, 0, 0, 1, -3.8263, 0.0143046, 479.356, -0.0131656, -3.82338, 480.779, -3.05453e-06, 6.97218e-06, 1, 3388.36, 3009.58, 3010.93, 3389.44, 3507.78, 3506.62, 3127.92, 3129.19, 
"355", 0.999994, -0.00303752, -0.00164807, -0.306596, -0.00303555, -0.999995, 0.00119405, -290.825, -0.00165169, -0.00118904, -0.999998, 497.439, 0, 0, 0, 1, -3.82823, 0.0148041, 479.76, -0.0159971, -3.82064, 479.854, -1.51385e-05, 1.09573e-05, 1, 3387.76, 3008.92, 3010.27, 3388.7, 3508.85, 3507.99, 3129.07, 3130.5, 
"356", 0.999992, -0.0029837, -0.00255308, -0.309559, -0.00298028, -0.999995, 0.00134275, -292.029, -0.00255707, -0.00133513, -0.999996, 497.431, 0, 0, 0, 1, -3.82927, 0.0149861, 479.323, -0.0181902, -3.81888, 479.844, -2.34352e-05, 1.23184e-05, 1, 3387.32, 3008.46, 3009.82, 3388.22, 3509.84, 3509.16, 3130.08, 3131.65, 
"357", 0.999992, -0.00291464, -0.00267214, -0.312692, -0.0029066, -0.999991, 0.00300811, -293.231, -0.00268089, -0.00300032, -0.999992, 497.423, 0, 0, 0, 1, -3.83224, 0.019179, 479.413, -0.0182567, -3.81708, 480.663, -2.45417e-05, 2.76343e-05, 1, 3387.41, 3008.26, 3009.89, 3388, 3511.66, 3511.02, 3131.93, 3133.49, 
"364", 1, -0.00048604, -5.31565e-05, -0.328866, -0.000486789, -0.999886, -0.0151184, -301.66, -4.58022e-05, 0.0151185, -0.999886, 497.364, 0, 0, 0, 1, -3.79842, -0.0382417, 478.629, -0.00199288, -3.83888, 479.408, -4.9655e-07, -0.000137897, 1, 3387.63, 3011.59, 3009.17, 3390.42, 3509.41, 3509.23, 3130.54, 3130.73, 
"365", 1, -0.000603926, 5.33425e-05, -0.330417, -0.000602258, -0.999633, -0.0270992, -302.864, 6.96888e-05, 0.0270992, -0.999633, 497.339, 0, 0, 0, 1, -3.77864, -0.0694607, 478.689, -0.00213789, -3.85205, 479.527, 4.75676e-07, -0.000245907, 1, 3386.69, 3012.6, 3008.16, 3391.59, 3504.53, 3504.29, 3125.4, 3125.62, 
"366", 1, -0.000893896, 0.000385071, -0.33205, -0.000877112, -0.999135, -0.0415792, -304.067, 0.000421905, 0.0415788, -0.999135, 497.3, 0, 0, 0, 1, -3.75544, -0.106509, 478.676, -0.00227756, -3.8701, 480.534, 3.46977e-06, -0.000375112, 1, 3385.68, 3013.85, 3007.02, 3393.19, 3498.53, 3498.14, 3118.88, 3119.15, 
"367", 0.999999, -0.00122629, 0.000394261, -0.333537, -0.0012021, -0.998407, -0.0564073, -305.267, 0.000462805, 0.0564067, -0.998408, 497.246, 0, 0, 0, 1, -3.73296, -0.14461, 479.52, -0.00345157, -3.88924, 480.426, 3.54044e-06, -0.000505904, 1, 3384.52, 3014.92, 3005.65, 3394.73, 3492.43, 3491.92, 3112.02, 3112.42, 
"368", 0.999998, -0.00150654, 0.00118339, -0.335442, -0.00141756, -0.997411, -0.0719011, -306.463, 0.00128865, 0.0718993, -0.997411, 497.174, 0, 0, 0, 1, -3.70972, -0.18438, 479.765, -0.00213728, -3.91332, 482.114, 1.05512e-05, -0.000641296, 1, 3383.77, 3016.39, 3004.53, 3396.8, 3486.11, 3485.4, 3104.78, 3105.12, 
"375", 0.999967, 0.000664614, -0.00806555, -0.338195, -0.000816596, -0.983249, -0.182263, -314.657, -0.00805158, 0.182264, -0.983217, 496.154, 0, 0, 0, 1, -3.58775, -0.489485, 487.961, -0.0247334, -4.11881, 494.124, -6.92406e-05, -0.00156458, 1, 3372.96, 3018.69, 2985.58, 3405.05, 3441.12, 3442.07, 3047.11, 3049.19, 
"376", 0.999962, 0.00144763, -0.00861351, -0.337394, -0.000278591, -0.980381, -0.19711, -315.795, -0.00872987, 0.197105, -0.980344, 495.935, 0, 0, 0, 1, -3.57408, -0.534533, 490.052, -0.0244262, -4.15774, 497.258, -7.36559e-05, -0.00168553, 1, 3372.05, 3019.22, 2982.87, 3406.69, 3435.26, 3436.47, 3038.77, 3040.79, 
"377", 0.999975, 0.00193191, -0.00680383, -0.337108, 0.000459554, -0.977687, -0.210068, -316.924, -0.00705784, 0.210059, -0.977663, 495.701, 0, 0, 0, 1, -3.55968, -0.572877, 491.365, -0.016924, -4.19595, 499.392, -5.80618e-05, -0.00179233, 1, 3372.36, 3020.76, 2981.69, 3409.41, 3430.39, 3431.59, 3031.78, 3033.11, 
"378", 0.999978, 0.00286094, -0.00603836, -0.33568, 0.00143716, -0.974639, -0.223779, -318.045, -0.00652544, 0.223765, -0.974621, 495.451, 0, 0, 0, 1, -3.54655, -0.61582, 493.2, -0.0113442, -4.23528, 501.084, -5.13924e-05, -0.00190431, 1, 3372.2, 3021.82, 2979.6, 3411.65, 3425.08, 3426.52, 3024.04, 3024.79, 
"379", 0.999979, 0.00370272, -0.00529085, -0.333727, 0.00234222, -0.971463, -0.23718, -319.158, -0.00601807, 0.237163, -0.971451, 495.186, 0, 0, 0, 1, -3.53427, -0.658051, 495.05, -0.00611253, -4.27762, 503.936, -4.49153e-05, -0.00201353, 1, 3372.05, 3022.81, 2977.49, 3413.94, 3419.94, 3421.58, 3016.28, 3016.48, 
"387", 0.999987, 0.00503051, -0.00052574, -0.303301, 0.00458577, -0.945582, -0.325352, -327.943, -0.00213382, 0.325346, -0.945593, 492.574, 0, 0, 0, 1, -3.46414, -0.938475, 509.128, 0.0152496, -4.61708, 530.114, -4.41053e-06, -0.00273163, 1, 3371.13, 3028.25, 2962.49, 3432.5, 3388.11, 3389.86, 2960.22, 2958.09, 
"388", 0.999986, 0.00534372, -0.0004313, -0.298131, 0.00489281, -0.942562, -0.333994, -329.04, -0.0021913, 0.333987, -0.942575, 492.189, 0, 0, 0, 1, -3.45842, -0.968881, 510.894, 0.0166671, -4.65825, 534.147, -3.61711e-06, -0.00280195, 1, 3370.89, 3028.57, 2960.51, 3434.27, 3385.15, 3386.99, 2954.33, 2952, 
"389", 0.999985, 0.00541892, -0.000286527, -0.29295, 0.00499361, -0.939596, -0.342248, -330.138, -0.00212384, 0.342242, -0.939609, 491.793, 0, 0, 0, 1, -3.45296, -0.997839, 512.691, 0.0174932, -4.69388, 536.393, -2.40509e-06, -0.00286931, 1, 3370.69, 3028.89, 2958.69, 3436.13, 3382.39, 3384.25, 2948.6, 2946.15, 
"390", 0.999983, 0.00571915, -0.0013111, -0.287112, 0.00489702, -0.936573, -0.350439, -331.24, -0.00323215, 0.350427, -0.936585, 491.386, 0, 0, 0, 1, -3.44939, -1.02576, 513.94, 0.0140805, -4.73078, 539.62, -1.09816e-05, -0.00293486, 1, 3369.94, 3028.64, 2956.09, 3437.28, 3379.62, 3381.6, 2942.58, 2940.46, 
"391", 0.999983, 0.00552652, -0.00158973, -0.281586, 0.00458734, -0.93332, -0.359017, -332.346, -0.00346784, 0.359004, -0.93333, 490.967, 0, 0, 0, 1, -3.44488, -1.05766, 516.539, 0.0121044, -4.77111, 542.768, -1.33024e-05, -0.00300459, 1, 3369.54, 3028.73, 2953.95, 3439.2, 3376.77, 3378.68, 2936.14, 2934.25, 
